ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
204,Al Horford,C,30,BOS,68,68,32.3,5.6,11.8,.473,1.3,3.6,.355,4.3,8.2,.524,.527,1.6,2.0,.800,1.4,5.4,6.8,5.0,0.8,1.3,1.7,2.0,14.0
205,Danuel House Jr.,SG,23,WAS,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
206,Dwight Howard,C,31,ATL,74,74,29.7,5.2,8.3,.633,0.0,0.0,.000,5.2,8.3,.635,.633,3.1,5.7,.533,4.0,8.7,12.7,1.4,0.9,1.2,2.3,2.7,13.5
207,Marcelo Huertas,PG,33,LAL,23,1,10.3,1.1,3.0,.368,0.2,0.8,.211,0.9,2.1,.429,.397,0.4,0.7,.529,0.1,1.0,1.0,2.3,0.4,0.1,0.8,0.7,2.7
208,Josh Huestis,PF,25,OKC,2,0,15.5,3.0,5.5,.545,1.0,2.0,.500,2.0,3.5,.571,.636,0.0,0.5,.000,2.0,2.5,4.5,1.5,0.0,1.5,0.0,0.0,7.0
209,Kris Humphries,PF,31,ATL,56,4,12.3,1.6,3.8,.407,0.3,1.0,.352,1.2,2.9,.425,.451,1.1,1.5,.780,1.1,2.6,3.7,0.5,0.3,0.4,0.5,1.2,4.6
210,R.J. Hunter,SG,23,CHI,3,0,3.0,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0
211,Serge Ibaka,PF,27,TOT,79,79,30.7,6.0,12.4,.480,1.6,4.0,.391,4.4,8.4,.522,.543,1.4,1.6,.856,1.6,5.2,6.8,0.9,0.5,1.6,1.3,2.7,14.8
211,Serge Ibaka,PF,27,ORL,56,56,30.5,6.1,12.6,.488,1.5,3.8,.388,4.6,8.7,.532,.547,1.4,1.6,.846,1.8,5.0,6.8,1.1,0.6,1.6,1.2,2.5,15.1
211,Serge Ibaka,PF,27,TOR,23,23,31.0,5.6,12.1,.459,1.8,4.5,.398,3.8,7.7,.494,.532,1.3,1.5,.882,1.3,5.5,6.8,0.7,0.3,1.4,1.7,3.3,14.2
212,Andre Iguodala,SF,33,GSW,76,0,26.3,2.9,5.5,.528,0.8,2.3,.362,2.0,3.1,.651,.605,0.9,1.3,.706,0.7,3.3,4.0,3.4,1.0,0.5,0.8,1.3,7.6
213,Ersan İlyasova,PF,29,TOT,82,52,26.1,4.7,10.9,.431,1.7,4.9,.353,3.0,6.0,.496,.511,2.0,2.5,.778,1.4,4.5,5.9,1.7,0.7,0.3,1.4,2.6,13.1
213,Ersan İlyasova,PF,29,OKC,3,0,20.7,2.0,5.3,.375,1.0,4.0,.250,1.0,1.3,.750,.469,0.0,0.0,,0.7,4.7,5.3,0.3,1.0,0.3,1.3,1.7,5.0
213,Ersan İlyasova,PF,29,PHI,53,40,27.3,5.4,12.2,.440,2.0,5.6,.359,3.4,6.6,.509,.522,2.1,2.7,.768,1.3,4.6,5.9,1.8,0.6,0.3,1.5,2.5,14.8
213,Ersan İlyasova,PF,29,ATL,26,12,24.3,3.6,8.7,.412,1.2,3.5,.348,2.3,5.2,.455,.482,2.0,2.5,.800,1.6,4.2,5.8,1.7,0.8,0.3,1.3,2.8,10.4
214,Joe Ingles,SF,29,UTA,82,26,24.0,2.5,5.5,.452,1.5,3.4,.441,1.0,2.1,.471,.589,0.6,0.8,.735,0.3,2.9,3.2,2.7,1.2,0.1,1.3,2.0,7.1
215,Brandon Ingram,SF,19,LAL,79,40,28.8,3.5,8.7,.402,0.7,2.4,.294,2.8,6.3,.443,.442,1.7,2.7,.621,0.8,3.2,4.0,2.1,0.6,0.5,1.5,2.0,9.4
216,Kyrie Irving,PG,24,CLE,72,72,35.1,9.3,19.7,.473,2.5,6.1,.401,6.9,13.6,.505,.535,4.1,4.6,.905,0.7,2.5,3.2,5.8,1.2,0.3,2.5,2.2,25.2
217,Jarrett Jack,PG,33,NOP,2,0,16.5,1.0,1.5,.667,0.0,0.5,.000,1.0,1.0,1.000,.667,1.0,1.0,1.000,0.0,0.0,0.0,2.5,1.0,0.0,1.5,2.0,3.0
218,Demetrius Jackson,PG,22,BOS,5,0,3.4,0.6,0.8,.750,0.2,0.2,1.000,0.4,0.6,.667,.875,0.6,1.2,.500,0.4,0.4,0.8,0.6,0.0,0.0,0.0,0.0,2.0
219,Pierre Jackson,PG,25,DAL,8,1,10.5,1.6,4.9,.333,0.4,1.4,.273,1.3,3.5,.357,.372,0.8,0.9,.857,0.1,1.0,1.1,2.4,0.3,0.0,0.4,0.6,4.4
220,Reggie Jackson,PG,26,DET,52,50,27.4,5.5,13.0,.419,1.3,3.5,.359,4.2,9.5,.442,.468,2.3,2.6,.868,0.4,1.8,2.2,5.2,0.7,0.1,2.2,2.5,14.5
221,LeBron James,SF,32,CLE,74,74,37.8,9.9,18.2,.548,1.7,4.6,.363,8.3,13.5,.611,.594,4.8,7.2,.674,1.3,7.3,8.6,8.7,1.2,0.6,4.1,1.8,26.4
222,Al Jefferson,C,32,IND,66,1,14.1,3.6,7.1,.499,0.0,0.0,.000,3.6,7.1,.500,.499,1.0,1.3,.765,1.1,3.1,4.2,0.9,0.3,0.2,0.5,1.9,8.1
223,Richard Jefferson,SF,36,CLE,79,13,20.4,1.9,4.3,.446,0.8,2.4,.333,1.2,2.0,.580,.536,1.0,1.4,.741,0.4,2.2,2.6,1.0,0.3,0.1,0.7,1.9,5.7
224,John Jenkins,SG,25,PHO,4,0,3.3,0.5,1.3,.400,0.3,0.5,.500,0.3,0.8,.333,.500,0.5,0.5,1.000,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,1.8
225,Brandon Jennings,PG,27,TOT,81,13,22.2,2.4,6.6,.359,1.0,3.1,.313,1.4,3.5,.399,.433,1.4,1.9,.750,0.4,2.1,2.4,4.9,0.9,0.0,1.6,1.4,7.1
225,Brandon Jennings,PG,27,NYK,58,11,24.6,2.8,7.4,.380,1.2,3.4,.340,1.6,3.9,.415,.459,1.8,2.3,.756,0.4,2.3,2.6,4.9,0.9,0.1,1.8,1.4,8.6
225,Brandon Jennings,PG,27,WAS,23,2,16.3,1.3,4.6,.274,0.5,2.3,.212,0.8,2.3,.333,.325,0.5,0.7,.706,0.3,1.6,1.9,4.7,0.7,0.0,1.0,1.4,3.5
226,Jonas Jerebko,PF,29,BOS,78,6,15.8,1.5,3.4,.435,0.6,1.7,.346,0.9,1.7,.523,.521,0.3,0.5,.703,0.8,2.7,3.5,0.9,0.3,0.2,0.5,1.6,3.8
227,Amir Johnson,PF,29,BOS,80,77,20.1,2.7,4.6,.576,0.3,0.8,.409,2.3,3.8,.612,.612,0.8,1.3,.670,1.5,3.1,4.6,1.8,0.6,0.8,1.0,2.6,6.5
228,Brice Johnson,PF,22,LAC,3,0,3.0,0.7,2.3,.286,0.0,0.0,,0.7,2.3,.286,.286,0.0,0.0,,0.3,0.7,1.0,0.3,0.7,0.3,0.3,0.0,1.3
229,James Johnson,PF,29,MIA,76,5,27.4,4.8,10.1,.479,1.1,3.4,.340,3.7,6.8,.548,.535,2.0,2.8,.707,0.9,4.1,4.9,3.6,1.0,1.1,2.3,2.6,12.8
230,Joe Johnson,SF,35,UTA,78,14,23.6,3.5,8.0,.436,1.4,3.3,.411,2.1,4.7,.454,.521,0.8,1.0,.818,0.4,2.7,3.1,1.8,0.5,0.2,0.9,1.2,9.2
231,Stanley Johnson,SF,20,DET,77,1,17.8,1.7,4.7,.353,0.6,2.0,.292,1.1,2.7,.398,.415,0.5,0.7,.679,0.5,2.0,2.5,1.4,0.7,0.3,0.9,1.6,4.4
232,Tyler Johnson,PG,24,MIA,73,0,29.8,4.9,11.3,.433,1.3,3.4,.372,3.6,7.9,.460,.490,2.7,3.5,.768,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,13.7
233,Wesley Johnson,SF,29,LAC,68,3,11.9,1.1,2.9,.365,0.4,1.7,.246,0.6,1.2,.537,.438,0.2,0.3,.647,0.4,2.3,2.7,0.3,0.4,0.4,0.3,1.2,2.7
234,Nikola Jokić,C,21,DEN,73,59,27.9,6.8,11.7,.578,0.6,1.9,.324,6.2,9.8,.628,.605,2.6,3.1,.825,2.9,6.9,9.8,4.9,0.8,0.8,2.3,2.9,16.7
235,Dahntay Jones,SF,36,CLE,1,0,12.0,3.0,8.0,.375,0.0,2.0,.000,3.0,6.0,.500,.375,3.0,4.0,.750,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,9.0
236,Damian Jones,C,21,GSW,10,0,8.5,0.8,1.6,.500,0.0,0.0,,0.8,1.6,.500,.500,0.3,1.0,.300,0.9,1.4,2.3,0.0,0.1,0.4,0.6,1.5,1.9
237,Derrick Jones Jr.,SF,19,PHO,32,8,17.0,2.1,3.8,.562,0.1,0.3,.273,2.0,3.4,.591,.574,0.9,1.3,.707,1.2,1.3,2.5,0.4,0.4,0.4,0.4,2.0,5.3
238,James Jones,SF,36,CLE,48,2,7.9,0.9,1.9,.478,0.6,1.4,.470,0.3,0.5,.500,.647,0.3,0.4,.650,0.1,0.7,0.8,0.3,0.1,0.2,0.2,0.8,2.8
239,Terrence Jones,PF,25,TOT,54,12,23.5,4.3,9.1,.470,0.4,1.4,.253,3.9,7.7,.508,.489,1.9,3.1,.606,1.2,4.5,5.7,1.1,0.7,1.0,0.9,1.2,10.8
239,Terrence Jones,PF,25,NOP,51,12,24.8,4.5,9.6,.472,0.4,1.5,.253,4.2,8.1,.512,.492,2.0,3.3,.606,1.3,4.7,5.9,1.2,0.8,1.0,0.9,1.3,11.5
239,Terrence Jones,PF,25,MIL,3,0,2.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.3,0.3,0.0,0.0,0.0
240,Tyus Jones,PG,20,MIN,60,0,12.9,1.3,3.0,.414,0.4,1.2,.356,0.8,1.8,.454,.486,0.6,0.7,.767,0.2,1.0,1.1,2.6,0.8,0.1,0.6,0.8,3.5
241,DeAndre Jordan,C,28,LAC,81,81,31.7,5.1,7.1,.714,0.0,0.0,.000,5.1,7.1,.717,.714,2.5,5.2,.482,3.7,10.1,13.8,1.2,0.6,1.7,1.4,2.6,12.7
242,Cory Joseph,PG,25,TOR,80,22,25.0,3.7,8.3,.452,0.6,1.7,.356,3.1,6.6,.477,.489,1.2,1.5,.770,0.6,2.3,2.9,3.3,0.8,0.2,1.4,1.8,9.3
243,Frank Kaminsky,C,23,CHO,75,16,26.1,4.3,10.7,.399,1.5,4.7,.328,2.7,6.0,.455,.471,1.6,2.1,.756,0.8,3.7,4.5,2.2,0.6,0.5,1.0,1.9,11.7
244,Ryan Kelly,PF,25,ATL,16,0,6.9,0.5,1.8,.286,0.3,0.6,.400,0.3,1.1,.222,.357,0.3,0.4,.833,0.1,1.1,1.1,0.5,0.3,0.3,0.3,0.3,1.6
245,Michael Kidd-Gilchrist,SF,23,CHO,81,81,29.0,3.6,7.6,.477,0.0,0.1,.111,3.6,7.5,.483,.478,1.9,2.4,.784,1.9,5.0,7.0,1.4,1.0,1.0,0.7,2.3,9.2
246,Sean Kilpatrick,SG,27,BRK,70,24,25.1,4.4,10.5,.415,1.5,4.4,.341,2.9,6.1,.468,.486,2.9,3.5,.843,0.3,3.7,4.0,2.2,0.6,0.1,1.9,1.7,13.1
247,Brandon Knight,SG,25,PHO,54,5,21.1,3.9,9.7,.398,0.8,2.6,.324,3.0,7.1,.425,.441,2.4,2.9,.857,0.5,1.7,2.2,2.4,0.5,0.1,1.6,1.6,11.0
248,Kyle Korver,SG,35,TOT,67,22,26.2,3.6,7.7,.464,2.4,5.4,.451,1.1,2.3,.494,.621,0.6,0.6,.905,0.1,2.7,2.8,1.6,0.5,0.3,1.0,1.6,10.1
248,Kyle Korver,SG,35,ATL,32,21,27.9,3.4,7.7,.439,2.0,5.0,.409,1.3,2.7,.494,.571,0.8,0.8,.889,0.0,2.8,2.8,2.3,0.7,0.4,1.3,1.5,9.5
248,Kyle Korver,SG,35,CLE,35,1,24.5,3.7,7.7,.487,2.8,5.7,.485,1.0,2.0,.493,.667,0.4,0.4,.933,0.2,2.6,2.8,1.0,0.3,0.2,0.8,1.7,10.7
249,Kosta Koufos,C,27,SAC,71,62,20.0,3.0,5.5,.551,0.0,0.0,.000,3.0,5.5,.552,.551,0.5,0.9,.613,1.7,4.0,5.7,0.7,0.5,0.7,0.9,2.4,6.6
250,Mindaugas Kuzminskas,SF,27,NYK,68,5,14.9,2.3,5.4,.428,0.8,2.5,.321,1.5,3.0,.517,.501,0.8,1.0,.809,0.7,1.2,1.9,1.0,0.4,0.2,0.8,1.2,6.3
251,Skal Labissière,PF,20,SAC,33,12,18.5,3.5,6.6,.537,0.1,0.2,.375,3.5,6.4,.543,.544,1.6,2.2,.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8
252,Jeremy Lamb,SG,24,CHO,62,5,18.4,3.6,7.9,.460,0.7,2.4,.281,3.0,5.6,.536,.502,1.8,2.1,.853,0.5,3.8,4.3,1.2,0.4,0.4,0.6,1.6,9.7
253,Nicolás Laprovíttola,PG,27,SAS,18,3,9.7,1.1,2.6,.426,0.6,1.5,.370,0.6,1.1,.500,.532,0.5,0.5,1.000,0.1,0.5,0.6,1.6,0.2,0.1,1.1,1.1,3.3
254,Joffrey Lauvergne,PF-C,25,TOT,70,1,14.0,2.1,4.8,.440,0.5,1.4,.337,1.6,3.4,.483,.490,0.7,1.0,.630,1.0,2.6,3.6,1.0,0.4,0.1,0.8,1.2,5.4
254,Joffrey Lauvergne,PF,25,OKC,50,0,14.8,2.2,4.9,.455,0.5,1.6,.346,1.7,3.3,.506,.510,0.7,1.2,.638,1.0,2.6,3.7,1.0,0.4,0.1,0.8,1.4,5.7
254,Joffrey Lauvergne,C,25,CHI,20,1,12.1,1.9,4.6,.402,0.3,1.0,.300,1.6,3.6,.431,.435,0.5,0.8,.600,1.1,2.4,3.4,1.0,0.4,0.0,0.8,0.6,4.5
255,Zach LaVine,SG,21,MIN,47,47,37.2,6.9,15.1,.459,2.6,6.6,.387,4.4,8.5,.515,.544,2.5,3.0,.836,0.4,3.0,3.4,3.0,0.9,0.2,1.8,2.2,18.9
256,Ty Lawson,PG,29,SAC,69,24,25.1,3.4,7.6,.454,0.5,1.7,.288,2.9,5.9,.502,.487,2.5,3.1,.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9
257,Jake Layman,SF,22,POR,35,1,7.1,0.7,2.5,.292,0.4,1.5,.255,0.4,1.1,.342,.365,0.4,0.5,.765,0.2,0.5,0.7,0.3,0.3,0.1,0.3,0.6,2.2
258,Courtney Lee,SG,31,NYK,77,74,31.9,4.2,9.1,.456,1.4,3.5,.401,2.8,5.6,.490,.533,1.1,1.3,.867,0.7,2.7,3.4,2.3,1.1,0.3,0.9,1.8,10.8
259,David Lee,PF,33,SAS,79,10,18.7,3.1,5.3,.590,0.0,0.0,,3.1,5.3,.590,.590,1.0,1.4,.708,1.9,3.7,5.6,1.6,0.4,0.5,1.0,1.6,7.3
260,Alex Len,C,23,PHO,77,34,20.3,3.0,6.0,.497,0.0,0.2,.250,2.9,5.9,.503,.500,1.9,2.7,.721,2.0,4.6,6.6,0.6,0.5,1.3,1.3,3.1,8.0
261,Kawhi Leonard,SF,25,SAS,74,74,33.4,8.6,17.7,.485,2.0,5.2,.380,6.6,12.5,.529,.541,6.3,7.2,.880,1.1,4.7,5.8,3.5,1.8,0.7,2.1,1.6,25.5
262,Meyers Leonard,PF,24,POR,74,12,16.5,2.0,5.1,.386,1.0,2.9,.347,1.0,2.2,.436,.484,0.5,0.5,.875,0.4,2.8,3.2,1.0,0.2,0.4,0.5,2.3,5.4
263,Jon Leuer,PF,27,DET,75,34,25.9,4.1,8.6,.480,0.7,2.2,.293,3.5,6.4,.545,.518,1.3,1.5,.867,1.4,4.0,5.4,1.5,0.4,0.3,0.9,1.9,10.2
264,Caris LeVert,SF,22,BRK,57,26,21.7,3.0,6.7,.450,1.0,3.2,.321,2.0,3.4,.571,.528,1.2,1.6,.720,0.4,2.9,3.3,1.9,0.9,0.1,1.0,1.6,8.2
265,DeAndre Liggins,SG,28,TOT,62,19,12.5,0.9,2.3,.387,0.3,0.7,.370,0.6,1.5,.396,.447,0.4,0.6,.625,0.3,1.4,1.7,0.9,0.8,0.2,0.7,1.3,2.5
265,DeAndre Liggins,SG,28,CLE,61,19,12.3,0.9,2.2,.382,0.3,0.7,.378,0.6,1.5,.385,.445,0.4,0.6,.622,0.3,1.4,1.7,0.9,0.7,0.2,0.7,1.3,2.4
265,DeAndre Liggins,SG,28,DAL,1,0,25.0,3.0,6.0,.500,0.0,1.0,.000,3.0,5.0,.600,.500,2.0,3.0,.667,3.0,4.0,7.0,0.0,2.0,0.0,0.0,3.0,8.0
266,Damian Lillard,PG,26,POR,75,75,35.9,8.8,19.8,.444,2.9,7.7,.370,6.0,12.1,.492,.516,6.5,7.3,.895,0.6,4.3,4.9,5.9,0.9,0.3,2.6,2.0,27.0
267,Jeremy Lin,PG,28,BRK,36,33,24.5,4.9,11.1,.438,1.6,4.3,.372,3.3,6.8,.480,.510,3.2,3.9,.816,0.3,3.4,3.8,5.1,1.2,0.4,2.4,2.2,14.5
268,Shaun Livingston,PG,31,GSW,76,3,17.7,2.3,4.2,.547,0.0,0.0,.333,2.3,4.1,.550,.549,0.6,0.8,.700,0.4,1.6,2.0,1.8,0.5,0.3,0.8,1.6,5.1
269,Shawn Long,C,24,PHI,18,0,13.0,3.4,6.1,.560,0.4,1.1,.368,3.0,5.0,.600,.592,1.1,1.9,.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2
270,Kevon Looney,C,20,GSW,53,4,8.4,1.1,2.0,.523,0.0,0.2,.222,1.0,1.8,.551,.533,0.4,0.6,.618,0.8,1.5,2.3,0.5,0.3,0.3,0.3,1.2,2.5
271,Brook Lopez,C,28,BRK,75,75,29.6,7.4,15.6,.474,1.8,5.2,.346,5.6,10.5,.536,.531,3.9,4.9,.810,1.6,3.8,5.4,2.3,0.5,1.7,2.5,2.6,20.5
272,Robin Lopez,C,28,CHI,81,81,28.0,4.7,9.6,.493,0.0,0.0,.000,4.7,9.5,.494,.493,0.9,1.3,.721,3.0,3.4,6.4,1.0,0.2,1.4,1.1,1.9,10.4
273,Kevin Love,PF,28,CLE,60,60,31.4,6.2,14.5,.427,2.4,6.5,.373,3.8,8.0,.471,.510,4.3,4.9,.871,2.5,8.6,11.1,1.9,0.9,0.4,2.0,2.1,19.0
274,Kyle Lowry,PG,30,TOR,60,60,37.4,7.1,15.3,.464,3.2,7.8,.412,3.9,7.5,.518,.569,5.0,6.1,.819,0.8,4.0,4.8,7.0,1.5,0.3,2.9,2.8,22.4
275,John Lucas III,PG,34,MIN,5,0,2.2,0.2,0.8,.250,0.0,0.2,.000,0.2,0.6,.333,.250,0.0,0.0,,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.4
276,Timothé Luwawu-Cabarrot,SF,21,PHI,69,19,17.2,2.1,5.2,.402,0.7,2.3,.311,1.4,2.9,.475,.471,1.5,1.8,.854,0.4,1.8,2.2,1.1,0.5,0.1,1.1,2.2,6.4
277,Trey Lyles,PF,21,UTA,71,4,16.3,2.2,6.2,.362,0.9,2.9,.319,1.3,3.3,.400,.436,0.8,1.1,.722,0.7,2.6,3.3,1.0,0.4,0.3,0.9,1.4,6.2
278,Sheldon Mac,SG,24,WAS,30,3,9.6,1.0,2.5,.400,0.2,1.0,.233,0.8,1.5,.511,.447,0.8,0.9,.852,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0
279,Shelvin Mack,PG,26,UTA,55,9,21.9,3.1,6.9,.446,0.7,2.2,.308,2.4,4.7,.510,.495,1.0,1.4,.688,0.4,1.9,2.3,2.8,0.8,0.1,1.6,1.8,7.8
280,Ian Mahinmi,C,30,WAS,31,0,17.9,2.1,3.6,.586,0.0,0.0,,2.1,3.6,.586,.586,1.4,2.4,.573,1.5,3.3,4.8,0.6,1.1,0.8,1.1,2.9,5.6
281,Thon Maker,C,19,MIL,57,34,9.9,1.5,3.2,.459,0.5,1.3,.378,1.0,1.9,.514,.536,0.6,0.9,.653,0.7,1.3,2.0,0.4,0.2,0.5,0.3,1.5,4.0
282,Boban Marjanović,C,28,DET,35,0,8.4,2.1,3.8,.545,0.0,0.0,,2.1,3.8,.545,.545,1.3,1.7,.810,1.3,2.4,3.7,0.3,0.2,0.3,0.3,0.7,5.5
283,Jarell Martin,PF,22,MEM,42,3,13.3,1.4,3.6,.384,0.2,0.6,.360,1.2,3.0,.389,.414,1.0,1.2,.800,1.0,2.9,3.9,0.2,0.4,0.2,0.7,2.2,3.9
284,Wesley Matthews,SG,30,DAL,73,73,34.2,4.6,11.6,.393,2.4,6.6,.363,2.2,5.0,.432,.496,2.0,2.5,.816,0.2,3.3,3.5,2.9,1.1,0.2,1.4,2.2,13.5
285,Luc Mbah a Moute,SF,30,LAC,80,76,22.3,2.4,4.7,.505,0.5,1.4,.391,1.9,3.4,.552,.562,0.7,1.1,.678,0.6,1.6,2.1,0.5,1.0,0.4,0.6,1.5,6.1
286,James Michael McAdoo,PF,24,GSW,52,2,8.8,1.2,2.3,.530,0.0,0.2,.250,1.2,2.1,.550,.538,0.4,0.8,.500,0.7,1.1,1.8,0.3,0.3,0.6,0.4,0.9,2.8
287,Patrick McCaw,SG,21,GSW,71,20,15.1,1.5,3.5,.433,0.6,1.7,.333,0.9,1.7,.533,.516,0.4,0.5,.784,0.3,1.1,1.4,1.1,0.5,0.2,0.5,0.9,4.0
288,CJ McCollum,SG,25,POR,80,80,35.0,8.7,18.0,.480,2.3,5.5,.421,6.3,12.5,.506,.544,3.4,3.7,.912,0.8,2.9,3.6,3.6,0.9,0.5,2.2,2.5,23.0
289,T.J. McConnell,PG,24,PHI,81,51,26.3,2.9,6.3,.461,0.1,0.7,.200,2.8,5.6,.492,.472,0.9,1.1,.811,0.5,2.6,3.1,6.6,1.7,0.1,2.0,1.7,6.9
290,Chris McCullough,PF,21,TOT,16,0,5.0,1.0,2.0,.500,0.1,0.4,.143,0.9,1.6,.600,.516,0.2,0.3,.600,0.6,0.6,1.2,0.1,0.1,0.1,0.2,0.4,2.3
290,Chris McCullough,PF,21,BRK,14,0,5.1,1.1,2.2,.516,0.1,0.4,.167,1.1,1.8,.600,.532,0.1,0.2,.667,0.6,0.6,1.2,0.1,0.1,0.1,0.1,0.5,2.5
290,Chris McCullough,PF,21,WAS,2,0,4.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.5,1.0,.500,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5
291,K.J. McDaniels,SF,23,TOT,49,0,10.3,1.6,3.4,.456,0.4,1.3,.303,1.2,2.1,.553,.515,0.7,0.8,.842,0.3,1.4,1.7,0.3,0.4,0.4,0.6,1.0,4.2
291,K.J. McDaniels,SF,23,HOU,29,0,7.3,1.1,2.3,.456,0.3,0.9,.333,0.8,1.4,.537,.522,0.3,0.3,.900,0.2,0.8,1.0,0.1,0.2,0.3,0.3,0.8,2.8
291,K.J. McDaniels,SF,23,BRK,20,0,14.7,2.3,5.1,.455,0.6,2.0,.282,1.8,3.1,.565,.510,1.2,1.4,.821,0.5,2.2,2.6,0.5,0.6,0.5,1.0,1.3,6.3
292,Doug McDermott,SF,25,TOT,66,5,22.8,3.4,7.5,.447,1.2,3.2,.370,2.2,4.4,.502,.524,1.1,1.3,.845,0.3,2.4,2.7,0.9,0.2,0.1,0.6,1.2,9.0
292,Doug McDermott,SF,25,CHI,44,4,24.5,3.8,8.5,.445,1.3,3.4,.373,2.5,5.1,.493,.520,1.3,1.5,.881,0.3,2.6,3.0,1.0,0.3,0.1,0.7,1.3,10.2
292,Doug McDermott,SF,25,OKC,22,1,19.5,2.5,5.6,.452,1.0,2.6,.362,1.6,3.0,.530,.536,0.5,0.8,.706,0.3,2.0,2.2,0.6,0.1,0.0,0.3,1.0,6.6
293,JaVale McGee,C,29,GSW,77,10,9.6,2.7,4.1,.652,0.0,0.0,.000,2.7,4.1,.658,.652,0.7,1.4,.505,1.3,1.9,3.2,0.2,0.2,0.9,0.5,1.4,6.1
294,Rodney McGruder,SG,25,MIA,78,65,25.2,2.4,5.9,.413,0.9,2.8,.332,1.5,3.1,.488,.492,0.6,0.9,.620,1.2,2.1,3.3,1.6,0.6,0.2,0.7,1.8,6.4
295,Ben McLemore,SG,23,SAC,61,27,19.3,3.0,6.9,.430,1.1,2.8,.382,1.9,4.1,.462,.507,1.1,1.5,.753,0.3,1.8,2.1,0.8,0.5,0.1,1.0,1.8,8.1
296,Jordan McRae,SG,25,CLE,37,4,10.4,1.6,4.1,.387,0.5,1.4,.353,1.1,2.7,.404,.447,0.7,0.9,.794,0.2,0.9,1.1,0.5,0.2,0.2,0.4,0.8,4.4
297,Josh McRoberts,PF,29,MIA,22,14,17.3,2.0,5.4,.373,0.6,1.4,.419,1.4,4.0,.356,.428,0.3,0.4,.667,1.0,2.3,3.4,2.3,0.5,0.2,1.0,1.4,4.9
298,Jodie Meeks,SG,29,ORL,36,10,20.5,2.9,7.1,.402,1.6,3.8,.409,1.3,3.3,.395,.512,1.8,2.1,.878,0.1,2.0,2.1,1.3,0.9,0.1,1.0,1.1,9.1
299,Salah Mejri,C,30,DAL,73,11,12.4,1.2,1.9,.642,0.0,0.0,.333,1.2,1.8,.649,.646,0.5,0.8,.590,1.3,2.9,4.2,0.2,0.4,0.8,0.5,2.1,2.9
300,Jordan Mickey,PF,22,BOS,25,1,5.6,0.6,1.4,.441,0.0,0.0,.000,0.6,1.3,.455,.441,0.3,0.6,.571,0.5,0.8,1.4,0.3,0.1,0.2,0.4,0.5,1.5
301,Khris Middleton,SF,25,MIL,29,23,30.7,5.2,11.5,.450,1.6,3.6,.433,3.6,7.9,.459,.518,2.8,3.2,.880,0.4,3.9,4.2,3.4,1.4,0.2,2.2,2.7,14.7
302,C.J. Miles,SF,29,IND,76,29,23.4,3.7,8.5,.434,2.2,5.4,.413,1.5,3.1,.471,.565,1.1,1.2,.903,0.4,2.6,3.0,0.6,0.6,0.3,0.5,2.0,10.7
303,Mike Miller,SF,36,DEN,20,0,7.6,0.5,1.2,.391,0.4,1.0,.400,0.1,0.2,.333,.565,0.1,0.1,1.000,0.1,1.8,1.9,1.1,0.1,0.0,0.7,0.5,1.4
304,Patty Mills,PG,28,SAS,80,8,21.9,3.4,7.8,.440,1.8,4.4,.414,1.6,3.3,.474,.558,0.8,1.0,.825,0.3,1.5,1.8,3.5,0.8,0.0,1.3,1.4,9.5
305,Elijah Millsap,SG,29,PHO,2,0,11.5,0.5,3.5,.143,0.0,1.0,.000,0.5,2.5,.200,.143,0.5,1.0,.500,1.5,1.5,3.0,0.5,0.0,0.0,1.0,1.0,1.5
306,Paul Millsap,PF,31,ATL,69,67,34.0,6.2,14.1,.442,1.1,3.5,.311,5.1,10.6,.486,.481,4.5,5.9,.768,1.6,6.1,7.7,3.7,1.3,0.9,2.3,2.7,18.1
307,Nikola Mirotić,PF,25,CHI,70,15,24.0,3.7,8.9,.413,1.8,5.4,.342,1.8,3.5,.520,.516,1.4,1.8,.773,0.9,4.6,5.5,1.1,0.8,0.8,1.1,1.8,10.6
